person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,gasto_mensual,ahorro_mensual,indice_endeudamiento,loan_grade_score,score_crediticio
21,40000,RENT,3.0,VENTURE,B,5000,9.25,0,0.13,N,4,22547.533620126633,17452.466379873367,0.125,4.0,56.102144535527835
24,34000,RENT,2.0,EDUCATION,C,5000,12.23,1,0.15,N,2,23959.10463613449,10040.895363865511,0.14705882352941177,3.0,42.39497942649357
25,42642,OWN,8.0,EDUCATION,F,10000,15.76,0,0.23,Y,3,25130.84060774967,17511.15939225033,0.23451057642699685,,
22,40000,RENT,4.0,EDUCATION,A,5000,6.17,0,0.13,N,2,24491.15991278138,15508.840087218621,0.125,5.0,64.93811999617236
23,40000,RENT,2.0,MEDICAL,C,5000,10.99,0,0.13,N,3,29030.129032131637,10969.870967868363,0.125,3.0,44.4533932995226
23,42806,MORTGAGE,7.0,EDUCATION,A,1000,7.51,0,0.02,N,2,24863.399280769398,17942.600719230602,0.02336121104518058,5.0,64.04766461463217
22,34000,RENT,4.0,DEBTCONSOLIDATION,C,5000,12.73,1,0.15,Y,3,21076.908604998323,12923.091395001677,0.14705882352941177,3.0,24.780974556898766
25,40000,RENT,0.0,DEBTCONSOLIDATION,B,5000,11.36,0,0.13,N,4,24233.442647436423,15766.557352563577,0.125,4.0,54.70000956907275
26,40000,RENT,0.0,PERSONAL,C,5000,13.11,0,0.13,Y,3,29692.754260219506,10307.245739780494,0.125,3.0,24.528457359148558
21,34000,RENT,2.0,PERSONAL,D,5000,14.59,1,0.15,N,4,22937.614082011394,11062.385917988606,0.14705882352941177,2.0,34.03745760369153
26,40000,RENT,1.0,MEDICAL,C,5000,14.26,0,0.13,Y,2,22775.406463193438,17224.593536806562,0.125,3.0,22.52985019084984
22,42900,OWN,7.0,EDUCATION,B,2000,10.74,0,0.05,N,4,30071.886921036075,12828.113078963925,0.046620046620046623,4.0,55.11201131277045
23,42900,OWN,6.0,MEDICAL,A,1000,6.76,0,0.02,N,3,26666.435664345907,16233.564335654093,0.023310023310023312,5.0,65.78046420635172
26,40000,RENT,3.0,DEBTCONSOLIDATION,B,5000,9.45,0,0.13,N,3,28523.118709673054,11476.881290326946,0.125,4.0,54.734830361604615
22,40000,RENT,6.0,MEDICAL,A,5000,7.43,0,0.13,N,4,22631.701969854188,17368.298030145812,0.125,5.0,66.56964690121525
25,42996,MORTGAGE,4.0,HOMEIMPROVEMENT,A,12000,6.17,0,0.28,N,4,26574.287124276907,16421.712875723093,0.27909572983533354,5.0,67.40694076743962
22,34500,RENT,2.0,MEDICAL,D,5000,16.89,1,0.14,N,3,23702.08784611935,10797.91215388065,0.14492753623188406,2.0,31.274653652727714
23,42996,MORTGAGE,2.0,VENTURE,D,8500,10.99,0,0.2,Y,4,27871.70479497685,15124.29520502315,0.19769280863336125,2.0,17.913570008399518
25,34800,RENT,2.0,PERSONAL,D,5000,16.02,1,0.14,Y,3,21036.762755027434,13763.237244972566,0.14367816091954022,2.0,13.336629347282914
22,34800,RENT,0.0,MEDICAL,D,5000,15.21,1,0.14,Y,2,22298.244403875615,12501.755596124385,0.14367816091954022,2.0,12.640479304222088
23,40992,RENT,7.0,EDUCATION,B,5000,10.99,0,0.12,N,2,29116.00009833478,11875.999901665218,0.12197501951600312,4.0,52.47706080614121
22,35000,RENT,4.0,EDUCATION,C,5000,15.96,1,0.14,N,4,24904.481198496745,10095.518801503255,0.14285714285714285,3.0,42.385144546160134
25,41000,RENT,9.0,MEDICAL,B,5000,11.71,0,0.12,N,2,26033.87849431248,14966.121505687519,0.12195121951219512,4.0,51.99860716829872
25,42996,OWN,1.0,VENTURE,D,7200,14.11,0,0.17,N,4,26986.5070545018,16009.492945498201,0.1674574379012001,2.0,34.35642669558652
21,35000,RENT,6.0,PERSONAL,C,5000,14.79,1,0.14,N,2,21955.708318632154,13044.291681367846,0.14285714285714285,3.0,40.69381093638692
23,41000,RENT,2.0,EDUCATION,A,5000,7.51,0,0.12,N,2,24861.021842573417,16138.978157426583,0.12195121951219512,5.0,64.04766461463217
22,41000,RENT,6.0,VENTURE,A,5000,10.99,0,0.12,N,2,25870.26974736238,15129.730252637619,0.12195121951219512,5.0,61.735138698393456
23,41017,RENT,6.0,DEBTCONSOLIDATION,A,5000,10.99,0,0.12,N,2,24326.17215237085,16690.82784762915,0.12190067532974133,5.0,61.735138698393456
25,35280,RENT,0.0,HOMEIMPROVEMENT,D,5000,14.96,1,0.14,N,3,20625.154925130144,14654.845074869856,0.1417233560090703,2.0,32.557175209722175
22,42000,RENT,0.0,EDUCATION,A,5000,8.9,0,0.12,N,4,31159.070052846426,10840.929947153574,0.11904761904761904,5.0,65.59280405728684
24,43000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,9500,6.62,0,0.22,N,2,29832.372263203662,13167.627736796338,0.22093023255813954,5.0,64.6390864725208
23,43000,MORTGAGE,7.0,VENTURE,A,15600,10.99,0,0.36,N,4,28620.060651429558,14379.939348570442,0.3627906976744186,5.0,64.2039594696607
24,42000,RENT,7.0,VENTURE,B,5000,10.99,0,0.12,N,4,26177.721359085535,15822.278640914465,0.11904761904761904,4.0,54.94588157740847
26,42000,RENT,6.0,DEBTCONSOLIDATION,A,5000,7.29,0,0.12,N,4,25800.478476480035,16199.521523519965,0.11904761904761904,5.0,66.66267955301797
22,36000,RENT,1.0,EDUCATION,C,5000,12.68,1,0.14,N,4,26761.102386518516,9238.897613481484,0.1388888888888889,3.0,44.564766674109265
21,43000,MORTGAGE,5.0,PERSONAL,A,7000,6.62,0,0.16,N,4,26022.712794385134,16977.287205614866,0.16279069767441862,5.0,67.10790724378806
22,43000,MORTGAGE,4.0,PERSONAL,C,6600,14.27,0,0.15,Y,2,25452.083564654153,17547.916435345847,0.15348837209302327,3.0,22.523205001435358
22,43000,MORTGAGE,3.0,VENTURE,A,2600,10.99,0,0.06,N,4,29023.59388231783,13976.40611768217,0.06046511627906977,5.0,64.2039594696607
22,43000,MORTGAGE,6.0,EDUCATION,B,9000,11.71,0,0.21,N,4,25135.176940374102,17864.823059625898,0.20930232558139536,4.0,54.46742793956598
24,42000,RENT,8.0,MEDICAL,A,5000,5.42,0,0.12,N,2,24110.009044614875,17889.990955385125,0.11904761904761904,5.0,65.43650920225829
22,43000,OWN,2.0,VENTURE,B,22800,12.69,0,0.53,N,2,28374.85444439047,14625.145555609532,0.5302325581395348,4.0,51.34737860567977
24,43000,MORTGAGE,6.0,MEDICAL,B,6000,10.65,0,0.14,N,3,23785.376439101616,19214.623560898384,0.13953488372093023,4.0,53.93740763186713
22,36000,RENT,5.0,MEDICAL,D,5000,16.32,1,0.14,N,4,21719.85354738439,14280.146452615609,0.1388888888888889,2.0,32.88783983498666
24,43000,MORTGAGE,7.0,MEDICAL,C,6000,13.49,0,0.14,Y,3,26935.039975573243,16064.960024426757,0.13953488372093023,3.0,24.275940161398353
26,43000,MORTGAGE,6.0,MEDICAL,B,15000,11.99,0,0.35,N,2,24680.566213808444,18319.433786191556,0.3488372093023256,4.0,51.81254186469331
25,42000,RENT,3.0,MEDICAL,A,5000,7.51,0,0.12,N,3,28433.126087878325,13566.873912121675,0.11904761904761904,5.0,65.28207500026579
24,36000,RENT,2.0,DEBTCONSOLIDATION,D,5000,14.59,1,0.14,N,2,25963.868287472615,10036.131712527385,0.1388888888888889,2.0,31.568636832424268
22,42000,RENT,2.0,MEDICAL,C,5000,12.87,0,0.12,N,4,30185.396113599843,11814.603886400157,0.11904761904761904,3.0,44.43850807523417
24,43000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,2500,13.49,0,0.06,Y,4,23946.182436619354,19053.817563380646,0.05813953488372093,3.0,25.510350547031983
23,36000,RENT,0.0,VENTURE,C,5000,13.22,1,0.14,N,4,21816.322924050975,14183.677075949025,0.1388888888888889,3.0,44.2059264457274
23,43000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,7200,10.59,0,0.17,N,3,24427.67022747726,18572.32977252274,0.16744186046511628,4.0,53.97727876835401
21,42000,RENT,5.0,EDUCATION,A,5000,9.32,0,0.12,N,4,27145.77085902481,14854.229140975189,0.11904761904761904,5.0,65.31370610187872
24,37000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,10000,10.99,1,0.27,N,2,23152.705041028697,13847.294958971303,0.2702702702702703,4.0,52.47706080614121
26,43000,MORTGAGE,9.0,PERSONAL,A,8800,5.42,0,0.2,N,3,25116.069078620083,17883.930921379917,0.20465116279069767,5.0,66.67091958789193
26,42000,RENT,2.0,VENTURE,C,5000,11.91,0,0.12,Y,4,27217.912013536872,14782.087986463128,0.11904761904761904,3.0,26.560290474519682
23,43000,MORTGAGE,3.0,VENTURE,D,3600,15.62,0,0.08,N,3,26697.447862829566,16302.552137170434,0.08372093023255814,2.0,32.118592708366556
22,43000,OWN,5.0,VENTURE,B,3500,11.49,0,0.08,N,3,30681.12317535543,12318.876824644569,0.08139534883720931,4.0,53.37921172105089
24,36100,RENT,4.0,DEBTCONSOLIDATION,D,5000,12.92,1,0.14,Y,3,19990.679085188727,16109.320914811273,0.13850415512465375,2.0,15.396638065771425
25,42288,RENT,2.0,EDUCATION,B,5000,10.99,0,0.12,N,2,28584.842559716217,13703.157440283783,0.1182368520620507,4.0,52.47706080614121
22,42500,RENT,2.0,DEBTCONSOLIDATION,B,5000,12.42,0,0.12,N,4,27715.41656549867,14784.583434501332,0.11764705882352941,4.0,53.99561949113797
22,42500,RENT,0.0,DEBTCONSOLIDATION,C,5000,12.98,0,0.12,Y,4,23416.02750129527,19083.97249870473,0.11764705882352941,3.0,25.84925520717042
24,42996,RENT,5.0,MEDICAL,A,5000,7.14,0,0.12,N,4,24914.203065781563,18081.796934218437,0.11628988743138896,5.0,66.76235739423515
25,42996,RENT,6.0,DEBTCONSOLIDATION,B,5000,10.38,0,0.12,N,2,26208.08566096409,16787.91433903591,0.11628988743138896,4.0,52.88241736042443
22,43000,MORTGAGE,0.0,PERSONAL,B,6650,10.37,0,0.15,N,3,31033.626053074073,11966.373946925927,0.15465116279069768,4.0,54.12347293547255
25,43000,RENT,6.0,PERSONAL,A,5000,7.51,0,0.12,N,3,30946.1926375981,12053.807362401902,0.11627906976744186,5.0,65.28207500026579
24,37000,RENT,3.0,MEDICAL,E,5000,16.45,1,0.14,N,3,23644.318380971614,13355.681619028386,0.13513513513513514,1.0,22.308964094712554
22,43000,OWN,6.0,EDUCATION,A,7750,7.66,0,0.18,N,2,26511.75946123367,16488.24053876633,0.18023255813953487,5.0,63.947986773414975
22,43200,RENT,6.0,EDUCATION,B,5000,12.69,0,0.12,N,2,26630.854853742898,16569.145146257102,0.11574074074074074,4.0,51.34737860567977
24,43000,MORTGAGE,1.0,MEDICAL,A,7000,6.92,0,0.16,N,3,26458.20078755608,16541.79921244392,0.16279069767441862,5.0,65.67414117572007
24,43200,RENT,3.0,EDUCATION,C,5000,14.17,0,0.12,Y,4,31683.017466337405,11516.982533662595,0.11574074074074074,3.0,25.058477666847413
23,43200,RENT,7.0,MEDICAL,C,5000,12.87,0,0.12,Y,3,29141.15981076938,14058.840189230621,0.11574074074074074,3.0,24.687941905096064
26,43680,RENT,5.0,MEDICAL,B,5000,10.65,0,0.11,N,4,30307.935606068564,13372.064393931436,0.11446886446886446,4.0,55.17181801750076
22,37900,RENT,2.0,MEDICAL,B,5000,12.18,1,0.13,N,2,28412.00064767575,9487.999352324248,0.13192612137203166,4.0,51.6862832658182
22,43000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,4000,7.88,0,0.09,N,4,24080.987771712615,18919.012228287385,0.09302325581395349,5.0,66.27061337756369
26,44000,RENT,4.0,MEDICAL,A,5000,8.9,0,0.11,N,3,25036.607564160797,18963.392435839203,0.11363636363636363,5.0,64.3583936716532
22,44004,RENT,2.0,EDUCATION,A,5000,8.9,0,0.11,N,3,29298.308074360313,14705.691925639687,0.11362603399690938,5.0,64.3583936716532
24,38500,RENT,0.0,MEDICAL,D,5000,14.84,1,0.13,N,2,28735.249704621623,9764.750295378377,0.12987012987012986,2.0,31.402507097062287
22,43000,MORTGAGE,0.0,EDUCATION,A,5000,7.14,0,0.12,N,2,27484.574827816803,15515.425172183197,0.11627906976744186,5.0,64.29353662296789
24,37000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,6250,7.14,1,0.17,N,4,24528.0813214431,12471.9186785569,0.16891891891891891,5.0,66.76235739423515
22,45000,RENT,3.0,VENTURE,B,5000,12.42,0,0.11,N,2,28428.860179845895,16571.139820154105,0.1111111111111111,4.0,51.526798719870705
22,43000,MORTGAGE,3.0,EDUCATION,A,2000,10.99,0,0.05,N,3,27646.19028536714,15353.809714632858,0.046511627906976744,5.0,62.96954908402708
22,45000,RENT,3.0,MEDICAL,B,5000,9.91,0,0.11,N,3,30177.041418404326,14822.958581595674,0.1111111111111111,4.0,54.42915164853858
25,43000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000,7.88,0,0.23,N,3,28517.79273512363,14482.207264876371,0.23255813953488372,5.0,65.03620299193007
25,45000,RENT,2.0,MEDICAL,C,5000,10.99,0,0.11,N,4,29750.043489832045,15249.956510167955,0.1111111111111111,3.0,45.68780368515624
25,43000,OWN,5.0,VENTURE,A,8000,7.14,0,0.19,N,4,24051.062256564113,18948.937743435887,0.18604651162790697,5.0,66.76235739423515
22,43000,MORTGAGE,5.0,MEDICAL,B,7000,10.62,0,0.16,N,4,29286.474181105732,13713.525818894268,0.16279069767441862,4.0,55.191753585744195
24,43000,MORTGAGE,3.0,PERSONAL,A,11500,7.88,0,0.27,N,2,31610.922878031233,11389.077121968767,0.26744186046511625,5.0,63.80179260629644
24,43000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,9250,13.11,0,0.22,N,2,24610.76822340991,18389.23177659009,0.21511627906976744,3.0,41.81020275801941
24,39000,RENT,1.0,DEBTCONSOLIDATION,E,5000,16.77,1,0.13,Y,3,27624.646650591007,11375.353349408993,0.1282051282051282,1.0,3.5801622489447444
25,45000,RENT,0.0,PERSONAL,B,5000,10.74,0,0.11,N,4,27138.189039643068,17861.810960356932,0.1111111111111111,4.0,55.11201131277045
22,45000,RENT,3.0,PERSONAL,B,5000,11.11,0,0.11,N,3,26261.832627778676,18738.167372221324,0.1111111111111111,4.0,53.631728918801095
23,43000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,9800,8.59,0,0.23,N,2,28319.129382160052,14680.870617839948,0.22790697674418606,5.0,63.329984157868424
22,39000,RENT,2.0,MEDICAL,C,5000,12.23,1,0.13,Y,3,23622.966503166077,15377.033496833923,0.1282051282051282,3.0,25.11323402762272
24,45000,RENT,0.0,MEDICAL,A,5000,7.88,0,0.11,N,3,26173.753771183747,18826.246228816253,0.1111111111111111,5.0,65.03620299193007
22,45000,RENT,6.0,EDUCATION,B,5000,11.36,0,0.11,N,4,29624.243513851907,15375.756486148093,0.1111111111111111,4.0,54.70000956907275
22,43000,OWN,7.0,PERSONAL,A,6000,7.74,0,0.14,N,4,31734.001067435645,11265.998932564355,0.13953488372093023,5.0,66.36364602936641
23,45000,RENT,3.0,DEBTCONSOLIDATION,A,5000,9.32,0,0.11,N,4,26371.16112283959,18628.83887716041,0.1111111111111111,5.0,65.31370610187872
23,39000,RENT,3.0,DEBTCONSOLIDATION,D,5000,15.37,1,0.13,Y,4,26997.812069259555,12002.187930740445,0.1282051282051282,2.0,15.002977044857685
24,45000,RENT,0.0,MEDICAL,C,5000,13.79,0,0.11,Y,2,30979.95352264426,14020.04647735574,0.1111111111111111,3.0,22.842174093330353
25,45000,RENT,0.0,DEBTCONSOLIDATION,B,5000,11.89,0,0.11,N,3,25882.973297597837,19117.026702402163,0.1111111111111111,4.0,53.11340414447172
23,45000,RENT,0.0,EDUCATION,A,5000,7.75,0,0.11,N,3,31188.94216959197,13811.05783040803,0.1111111111111111,5.0,65.1225904543183
25,45600,RENT,6.0,DEBTCONSOLIDATION,C,5000,10.99,0,0.11,N,2,30533.97846850031,15066.02153149969,0.10964912280701754,3.0,43.21898291388897
23,39600,RENT,4.0,MEDICAL,D,5000,14.84,1,0.13,Y,2,29178.359651476418,10421.640348523582,0.12626262626262627,2.0,12.886351312557812
23,45600,RENT,4.0,VENTURE,C,5000,14.22,0,0.11,N,4,27145.629120326797,18454.370879673203,0.10964912280701754,3.0,43.5414075042795
23,45984,RENT,7.0,VENTURE,A,5000,7.14,0,0.11,N,4,28035.616674082987,17948.383325917013,0.10873347251217814,5.0,66.76235739423515
24,39996,RENT,0.0,VENTURE,D,5000,14.11,1,0.13,Y,3,23672.458709528335,16323.541290471665,0.125012501250125,2.0,14.605860525448414
26,40000,RENT,0.0,PERSONAL,D,5000,15.99,1,0.13,Y,2,27398.280948532025,12601.719051467975,0.125,2.0,12.12215452989272
22,46000,RENT,4.0,EDUCATION,A,5000,7.88,0,0.11,N,2,30703.670117415815,15296.329882584185,0.10869565217391304,5.0,63.80179260629644
23,43000,MORTGAGE,1.0,PERSONAL,A,9000,9.63,0,0.21,N,2,29304.82019573885,13695.179804261152,0.20930232558139536,5.0,62.638884458762604
24,37000,MORTGAGE,0.0,MEDICAL,C,8500,12.53,1,0.23,Y,2,26180.802020681418,10819.197979318582,0.22972972972972974,3.0,23.679467959554717
22,43000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,8500,12.09,0,0.2,Y,4,25800.984767235932,17199.015232764068,0.19767441860465115,3.0,26.44067706505906
22,46500,RENT,4.0,VENTURE,B,5000,10.37,0,0.11,N,4,30689.865290039208,15810.134709960792,0.10752688172043011,4.0,55.35788332110617
25,46800,RENT,9.0,MEDICAL,A,5000,6.76,0,0.11,N,3,28133.94892977698,18666.05107022302,0.10683760683760683,5.0,65.78046420635172
21,46800,RENT,2.0,PERSONAL,A,5000,9.32,0,0.11,N,3,33602.71694578554,13197.283054214458,0.10683760683760683,5.0,64.07929571624508
21,43008,MORTGAGE,0.0,VENTURE,D,11200,15.31,0,0.26,N,3,27189.76520911703,15818.234790882969,0.2604166666666667,2.0,32.324593580215414
24,46809,RENT,4.0,DEBTCONSOLIDATION,B,5000,12.18,0,0.11,N,4,27358.041643589717,19450.958356410283,0.10681706509431947,4.0,54.155104037085465
25,47000,RENT,0.0,MEDICAL,B,5000,12.42,0,0.11,N,4,29957.533958726846,17042.466041273154,0.10638297872340426,4.0,53.99561949113797
23,47000,RENT,0.0,VENTURE,A,5000,8.9,0,0.11,N,2,33680.02505680133,13319.974943198671,0.10638297872340426,5.0,63.123983286019566
23,47000,RENT,4.0,EDUCATION,B,5000,9.99,0,0.11,N,3,32126.223445424024,14873.776554575976,0.10638297872340426,4.0,54.37599013322275
26,47000,RENT,1.0,EDUCATION,A,5000,7.14,0,0.11,N,4,28984.039945667428,18015.960054332572,0.10638297872340426,5.0,66.76235739423515
26,43200,OWN,1.0,EDUCATION,C,17000,13.49,0,0.39,Y,2,31199.572329547886,12000.427670452114,0.39351851851851855,3.0,23.041529775764722
22,43200,MORTGAGE,1.0,PERSONAL,D,8400,16.77,0,0.19,N,4,31096.114222118224,12103.885777881776,0.19444444444444445,2.0,32.58880631133509
23,43200,MORTGAGE,5.0,VENTURE,B,10000,12.69,0,0.23,N,3,30141.17362447474,13058.82637552526,0.23148148148148148,4.0,52.5817889913134
23,47184,RENT,0.0,DEBTCONSOLIDATION,B,5000,10.25,0,0.11,N,2,32344.660176842717,14839.339823157283,0.10596812478806375,4.0,52.968804822812665
23,47233,RENT,7.0,MEDICAL,B,5000,11.36,0,0.11,N,3,33497.29581433461,13735.704185665389,0.10585819236550717,4.0,53.46559918343912
24,43200,MORTGAGE,4.0,VENTURE,A,6350,7.49,0,0.15,N,4,31965.739087926002,11234.260912073998,0.14699074074074073,5.0,66.5297757647284
25,41496,RENT,7.0,EDUCATION,B,5000,10.83,1,0.12,N,3,28853.897105589414,12642.102894410586,0.12049354154617313,4.0,53.8177942224065
25,43200,MORTGAGE,6.0,EDUCATION,C,3600,14.79,0,0.08,Y,2,25089.358298867963,18110.641701132037,0.08333333333333333,3.0,22.177655151882444
26,43200,MORTGAGE,11.0,VENTURE,C,6000,12.87,0,0.14,N,3,28581.250806705866,14618.749193294134,0.1388888888888889,3.0,43.20409768960054
26,42000,RENT,3.0,PERSONAL,C,5000,13.99,1,0.12,N,3,26935.988432920054,15064.011567079946,0.11904761904761904,3.0,42.45983647517888
22,48000,RENT,7.0,VENTURE,A,5000,6.99,0,0.1,N,2,28266.677201432667,19733.322798567333,0.10416666666666667,5.0,64.39321446418508
23,37200,MORTGAGE,7.0,HOMEIMPROVEMENT,B,7000,10.59,1,0.19,N,2,27238.46005773955,9961.53994226045,0.1881720430107527,4.0,52.742868382720374
22,43200,MORTGAGE,4.0,VENTURE,A,7975,7.49,0,0.18,N,2,26301.785028906994,16898.214971093006,0.18460648148148148,5.0,64.06095499346112
21,42000,RENT,2.0,PERSONAL,D,5000,10.99,1,0.12,N,4,29461.311560572813,12538.688439427187,0.11904761904761904,2.0,36.429725792903994
23,37200,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4000,7.66,1,0.11,N,2,22068.477765581738,15131.522234418262,0.10752688172043011,5.0,63.947986773414975
23,48000,RENT,5.0,DEBTCONSOLIDATION,B,5000,9.25,0,0.1,N,2,35825.46637856248,12174.53362143752,0.10416666666666667,4.0,53.63332376426057
24,48000,RENT,8.0,DEBTCONSOLIDATION,B,5000,9.99,0,0.1,N,4,32860.510492102796,15139.489507897204,0.10416666666666667,4.0,55.61040051885639
23,48000,RENT,2.0,DEBTCONSOLIDATION,A,5000,6.17,0,0.1,N,4,35473.170437237335,12526.829562762665,0.10416666666666667,5.0,67.40694076743962
22,48000,RENT,7.0,PERSONAL,B,5000,11.12,0,0.1,N,2,35206.844379511145,12793.155620488855,0.10416666666666667,4.0,52.39067334375298
24,48000,RENT,6.0,EDUCATION,C,5000,13.11,0,0.1,Y,4,30928.1895566384,17071.8104433616,0.10416666666666667,3.0,25.76286774478219
23,42000,RENT,0.0,DEBTCONSOLIDATION,C,5000,10.99,1,0.12,Y,2,23537.423457592486,18462.576542407514,0.11904761904761904,3.0,24.70282712938449
21,37200,MORTGAGE,3.0,MEDICAL,A,16800,6.17,1,0.45,N,2,27490.332785915452,9709.667214084548,0.45161290322580644,5.0,64.93811999617236
22,43200,MORTGAGE,7.0,PERSONAL,A,11000,5.42,0,0.25,N,2,25204.845430674017,17995.154569325983,0.25462962962962965,5.0,65.43650920225829
24,43200,MORTGAGE,3.0,HOMEIMPROVEMENT,C,16000,10.99,0,0.37,Y,2,25962.308633336004,17237.691366663996,0.37037037037037035,3.0,24.70282712938449
22,48000,RENT,6.0,VENTURE,B,5000,10.99,0,0.1,N,2,34838.092302022,13161.907697978,0.10416666666666667,4.0,52.47706080614121
23,43200,OWN,6.0,VENTURE,E,13000,15.95,0,0.3,N,2,28129.06414093588,15070.93585906412,0.30092592592592593,1.0,21.406813179802874
23,43200,OWN,6.0,EDUCATION,C,2000,14.35,0,0.05,N,4,31032.936010319365,12167.063989680635,0.046296296296296294,3.0,43.45502004189127
24,37200,MORTGAGE,2.0,MEDICAL,A,8000,7.88,1,0.22,N,4,26561.562322567468,10638.437677432532,0.21505376344086022,5.0,66.27061337756369
24,48000,RENT,3.0,EDUCATION,B,5000,11.89,0,0.1,N,2,33379.537097457505,14620.462902542495,0.10416666666666667,4.0,51.878993758838085
22,43200,MORTGAGE,6.0,VENTURE,A,6000,7.51,0,0.14,N,3,26200.863531631847,16999.136468368153,0.1388888888888889,5.0,65.28207500026579
26,37200,MORTGAGE,10.0,DEBTCONSOLIDATION,C,16000,13.11,1,0.43,N,2,24167.92506729085,13032.07493270915,0.43010752688172044,3.0,41.81020275801941
22,48000,RENT,2.0,DEBTCONSOLIDATION,B,5000,11.89,0,0.1,N,4,30719.269535862903,17280.730464137097,0.10416666666666667,4.0,54.34781453010535
25,48000,RENT,3.0,PERSONAL,A,5000,9.63,0,0.1,N,3,34321.226174784955,13678.773825215045,0.10416666666666667,5.0,63.873294844396234
23,48000,RENT,7.0,VENTURE,B,5000,8.7,0,0.1,N,3,29146.394760292977,18853.605239707023,0.10416666666666667,4.0,55.23321956769055
22,48048,RENT,2.0,MEDICAL,B,5000,11.36,0,0.1,N,4,32344.132024143353,15703.867975856647,0.10406260406260406,4.0,54.70000956907275
26,43200,MORTGAGE,10.0,HOMEIMPROVEMENT,B,2500,9.88,0,0.06,N,4,24178.91255891857,19021.08744108143,0.05787037037037037,4.0,55.683497602415656
24,48200,RENT,3.0,MEDICAL,B,5000,10.38,0,0.1,N,2,33307.31164283437,14892.688357165629,0.1037344398340249,4.0,52.88241736042443
24,43200,MORTGAGE,0.0,HOMEIMPROVEMENT,C,10000,14.26,0,0.23,Y,4,29586.817719877436,13613.182280122564,0.23148148148148148,3.0,24.998670962117103
25,43200,OWN,9.0,VENTURE,B,13800,11.48,0,0.32,N,2,29755.5448284999,13444.4551715001,0.3194444444444444,4.0,52.151446524831734
22,43200,OWN,6.0,PERSONAL,A,10000,9.63,0,0.23,N,3,32383.971915248603,10816.028084751397,0.23148148148148148,5.0,63.873294844396234
22,43200,OWN,6.0,EDUCATION,A,6000,7.68,0,0.14,N,3,28450.518075600663,14749.481924399337,0.1388888888888889,5.0,65.16910678021965
26,48996,RENT,5.0,EDUCATION,A,5000,7.88,0,0.1,N,3,30323.684454231206,18672.315545768794,0.10204914686913218,5.0,65.03620299193007
24,48996,RENT,5.0,MEDICAL,C,5000,13.79,0,0.1,Y,4,28466.94564437826,20529.05435562174,0.10204914686913218,3.0,25.310994864597614
23,43236,OWN,1.0,VENTURE,C,18000,12.87,0,0.42,N,2,29499.331647214338,13736.668352785662,0.4163197335553705,3.0,41.9696873039669
24,49000,RENT,4.0,MEDICAL,B,5000,10.65,0,0.1,N,3,33481.6209042375,15518.379095762502,0.10204081632653061,4.0,53.93740763186713
